,filename,centroid_essentia-std,centroid_MIRtoolbox-std,centroid_librosa-std
0,audio/bachRichter1970/Bach_1_Richter_0_minor_bachRichter1970.wav,655.3309326,1039.904966,900.8772007
0,audio/bachRichter1970/Bach_1_Richter_10_Major_bachRichter1970.wav,603.0603638,1025.551607,822.5894644
0,audio/bachRichter1970/Bach_1_Richter_10_minor_bachRichter1970.wav,564.7796631,981.8874853,687.2666838
0,audio/bachRichter1970/Bach_1_Richter_11_Major_bachRichter1970.wav,485.4795227,776.0245563,608.604231
0,audio/bachRichter1970/Bach_1_Richter_11_minor_bachRichter1970.wav,439.7805176,929.8944004,603.5882009
0,audio/bachRichter1970/Bach_1_Richter_1_Major_bachRichter1970.wav,702.9180298,911.5812698,800.7997016
0,audio/bachRichter1970/Bach_1_Richter_1_minor_bachRichter1970.wav,539.5072632,836.2990959,683.8573716
0,audio/bachRichter1970/Bach_1_Richter_2_Major_bachRichter1970.wav,589.8897095,772.8270974,718.9358323
0,audio/bachRichter1970/Bach_1_Richter_2_minor_bachRichter1970.wav,583.9551392,813.0812434,674.8122508
0,audio/bachRichter1970/Bach_1_Richter_3_Major_bachRichter1970.wav,667.5425415,976.4155354,831.8247654
0,audio/bachRichter1970/Bach_1_Richter_3_minor_bachRichter1970.wav,676.8234863,1033.997783,848.0958638
0,audio/bachRichter1970/Bach_1_Richter_4_Major_bachRichter1970.wav,591.831543,788.0387491,687.5795795
0,audio/bachRichter1970/Bach_1_Richter_4_minor_bachRichter1970.wav,600.5770874,809.25815,608.1840027
0,audio/bachRichter1970/Bach_1_Richter_5_Major_bachRichter1970.wav,641.5638428,962.263017,887.9851912
0,audio/bachRichter1970/Bach_1_Richter_5_minor_bachRichter1970.wav,472.3018799,682.7540425,595.8830751
0,audio/bachRichter1970/Bach_1_Richter_6_Major_bachRichter1970.wav,539.8431396,824.4337268,670.3962016
0,audio/bachRichter1970/Bach_1_Richter_6_minor_bachRichter1970.wav,773.3204956,1136.195824,1062.110444
0,audio/bachRichter1970/Bach_1_Richter_7_Major_bachRichter1970.wav,743.4563599,1186.292539,990.8805279
0,audio/bachRichter1970/Bach_1_Richter_7_minor_bachRichter1970.wav,543.68927,996.3694063,689.2290042
0,audio/bachRichter1970/Bach_1_Richter_8_Major_bachRichter1970.wav,885.1316528,1431.425972,1098.95671
0,audio/bachRichter1970/Bach_1_Richter_8_minor_bachRichter1970.wav,541.1339111,924.265459,668.8183335
0,audio/bachRichter1970/Bach_1_Richter_9_Major_bachRichter1970.wav,613.5131226,932.878756,736.0769338
0,audio/bachRichter1970/Bach_1_Richter_9_minor_bachRichter1970.wav,803.3432007,1342.293895,1061.040754
0,audio/bachTureck1953/Bach_1_Tureck_0_Major_bachTureck1953.wav,691.4441528,4463.952317,1343.452831
0,audio/bachTureck1953/Bach_1_Tureck_0_minor_bachTureck1953.wav,578.956543,1298.520458,1107.55041
0,audio/bachTureck1953/Bach_1_Tureck_10_Major_bachTureck1953.wav,621.5831299,1557.037812,964.4007848
0,audio/bachTureck1953/Bach_1_Tureck_10_minor_bachTureck1953.wav,989.9622192,5556.717413,1896.426334
0,audio/bachTureck1953/Bach_1_Tureck_11_Major_bachTureck1953.wav,698.1520996,3528.918975,1340.450042
0,audio/bachTureck1953/Bach_1_Tureck_11_minor_bachTureck1953.wav,1056.919189,5755.83558,1742.788394
0,audio/bachTureck1953/Bach_1_Tureck_1_Major_bachTureck1953.wav,651.3128662,2191.38277,1420.135596
0,audio/bachTureck1953/Bach_1_Tureck_1_minor_bachTureck1953.wav,632.6569824,3117.412259,1708.960063
0,audio/bachTureck1953/Bach_1_Tureck_2_Major_bachTureck1953.wav,616.753479,1430.970064,1020.188419
0,audio/bachTureck1953/Bach_1_Tureck_2_minor_bachTureck1953.wav,564.6795044,1828.560045,1120.505712
0,audio/bachTureck1953/Bach_1_Tureck_3_Major_bachTureck1953.wav,648.7827759,1710.264102,1085.738214
0,audio/bachTureck1953/Bach_1_Tureck_3_minor_bachTureck1953.wav,590.9286499,2380.643629,1848.644153
0,audio/bachTureck1953/Bach_1_Tureck_4_Major_bachTureck1953.wav,991.0825195,4987.586023,1817.686329
0,audio/bachTureck1953/Bach_1_Tureck_4_minor_bachTureck1953.wav,1124.3479,5474.61023,1988.378587
0,audio/bachTureck1953/Bach_1_Tureck_5_Major_bachTureck1953.wav,587.4569092,2123.52564,990.7104178
0,audio/bachTureck1953/Bach_1_Tureck_5_minor_bachTureck1953.wav,590.5254517,2972.176725,1189.827468
0,audio/bachTureck1953/Bach_1_Tureck_6_Major_bachTureck1953.wav,836.4685669,4698.391787,1603.535344
0,audio/bachTureck1953/Bach_1_Tureck_6_minor_bachTureck1953.wav,774.6972656,3721.104414,1424.906147
0,audio/bachTureck1953/Bach_1_Tureck_7_Major_bachTureck1953.wav,681.5888062,1872.450362,1154.124673
0,audio/bachTureck1953/Bach_1_Tureck_7_minor_bachTureck1953.wav,830.6932983,4095.82966,1350.525655
0,audio/bachTureck1953/Bach_1_Tureck_8_Major_bachTureck1953.wav,739.5801392,2041.051109,1285.298028
0,audio/bachTureck1953/Bach_1_Tureck_8_minor_bachTureck1953.wav,637.2944946,2408.796748,1086.197822
0,audio/bachTureck1953/Bach_1_Tureck_9_Major_bachTureck1953.wav,737.9302368,2119.017949,1179.968888
0,audio/bachTureck1953/Bach_1_Tureck_9_minor_bachTureck1953.wav,806.4898682,1882.272196,1182.681688
